date,account_id,active_flows,successful_runs,failed_runs,error_rate,p95_runtime_sec,dashboard_views,product_events,open_support_tickets,arr_at_risk,expansion_signal,data_quality_score,metric_freshness_hours,certified_metric_coverage
2026-03-19,ACC010,23,5564,11,0.002,43.5,21,472,0,1227,5511,93.3,4.2,84.0
2026-03-19,ACC011,29,5292,10,0.002,48.1,34,1422,0,1218,17324,99,5.6,68.8
2026-03-19,ACC012,4,1417,2,0.002,52.5,11,228,2,851,900,88.8,7.2,75.7
2026-03-19,ACC013,5,1229,2,0.002,57.9,12,488,0,124,2605,92.5,6.0,94.3
2026-03-19,ACC014,42,10231,509,0.0475,69.2,48,3575,1,61089,41462,86.4,8.8,70.8
2026-03-19,ACC015,27,5033,20,0.0041,38.3,25,1418,0,3110,22755,93.7,9.5,82.4
2026-03-19,ACC016,12,2146,147,0.0642,79.1,15,655,4,26858,9390,73.9,12.9,69.6
2026-03-19,ACC017,6,907,31,0.033,73.9,13,239,0,2132,1800,84.4,6.0,75.2
2026-03-19,ACC018,11,1201,50,0.0402,65.8,18,226,0,2638,1308,88.8,6.1,67.5
2026-03-19,ACC019,16,2386,119,0.0477,83.2,23,723,2,14398,7469,82.4,10.5,70.7
2026-03-19,ACC020,11,1274,59,0.0448,51.4,11,687,3,4825,4179,80.8,8.8,65.9
2026-03-19,ACC021,51,11709,467,0.0384,66.0,56,3585,4,101777,49509,82.3,16.5,70.6
2026-03-19,ACC022,23,5100,194,0.0367,69.1,33,532,2,27666,6015,87.4,14.0,77.7
2026-03-19,ACC023,50,10182,613,0.0568,55.3,47,2182,3,86822,25251,80.2,10.7,64.7
2026-03-19,ACC024,11,2326,22,0.0097,45.6,22,411,0,3035,5862,93.5,6.3,72.6
2026-03-19,ACC025,12,2248,116,0.0493,66.9,22,316,0,11117,3357,81.0,8.5,83.0
2026-03-19,ACC026,20,2123,77,0.0354,55.5,19,730,0,8143,8379,89.9,11.6,74.0
2026-03-19,ACC027,30,6063,260,0.0412,54.4,32,1449,0,21629,13274,88.4,7.6,75.7
2026-03-19,ACC028,51,10398,411,0.0381,62.3,47,1387,2,71207,19275,78.6,6.5,69.1
2026-03-19,ACC029,9,2390,6,0.0026,50.1,15,1290,0,753,16737,97.1,3.8,89.2
2026-03-19,ACC030,27,4925,39,0.008,64.1,30,197,0,6960,3668,94.9,8.1,76.1
2026-03-19,ACC031,10,1267,9,0.0072,47.0,7,263,0,404,1226,96.2,4.9,71.9
2026-03-19,ACC032,28,5618,113,0.0198,55.7,24,1023,0,13273,12927,93.4,2.4,72.8
2026-03-19,ACC033,11,982,1,0.002,41.2,23,298,0,107,1722,93.3,3.9,76.2
2026-03-19,ACC034,8,832,31,0.0366,72.2,13,99,0,2156,741,90.9,3.3,69.4
2026-03-19,ACC035,26,5583,15,0.0028,65.3,32,1783,0,1781,21310,99,3.1,85.5
2026-03-19,ACC036,19,2130,104,0.0467,79.8,29,462,2,15444,5834,83.9,10.8,67.8
2026-03-19,ACC037,13,2712,108,0.0384,48.6,28,1095,1,13111,12323,79.6,10.7,65.0
2026-03-19,ACC038,9,881,29,0.0321,66.1,8,241,0,2733,2469,83.9,8.9,71.7
2026-03-19,ACC039,25,5448,262,0.0459,50.0,26,1763,0,28316,21118,77.8,7.0,68.1
2026-03-19,ACC040,35,5224,85,0.0162,43.5,36,388,0,12592,6128,90.2,1.7,81.1
2026-03-19,ACC041,13,2727,141,0.0494,48.5,22,109,2,20312,1352,78.5,9.8,66.8
2026-03-19,ACC042,10,2568,99,0.0374,52.8,16,719,1,7449,4971,83.2,8.6,77.4
2026-03-19,ACC043,32,6496,13,0.002,41.8,31,1081,0,1371,12078,95.8,3.8,87.2
2026-03-19,ACC044,29,5356,66,0.0123,63.6,28,1005,1,9952,10228,91.7,7.0,77.9
2026-03-19,ACC045,47,9465,18,0.002,53.2,38,634,0,2188,7759,96.1,5.6,80.5
2026-03-20,ACC001,12,2477,94,0.0367,62.3,12,463,0,11725,6324,90.5,8.0,82.7
2026-03-20,ACC002,41,10122,484,0.0457,62.7,41,3449,2,92666,55895,79.4,9.8,66.5
2026-03-20,ACC003,7,1058,23,0.022,63.4,3,485,4,3989,3851,81.4,13.7,83.1
2026-03-20,ACC004,49,10423,20,0.002,54.6,44,3273,0,3023,50259,94.6,1.4,76.4
2026-03-20,ACC005,14,2197,66,0.0293,58.4,28,160,0,6599,1739,85.5,9.3,79.2
2026-03-20,ACC006,15,2256,61,0.0264,64.6,18,254,0,5187,2339,86.0,6.2,82.7
2026-03-20,ACC007,49,10180,704,0.0648,62.1,42,2270,6,129363,28515,69.6,17.0,69.5
2026-03-20,ACC008,18,2359,21,0.0089,42.8,10,107,3,9735,1555,86.8,11.1,79.4
2026-03-20,ACC009,6,1132,6,0.0055,51.6,8,338,0,341,1961,95.8,6.2,82.3
2026-03-20,ACC010,26,5768,13,0.0023,31.1,29,526,0,1388,5925,93.7,6.4,79.3
2026-03-20,ACC011,30,5708,71,0.0124,58.4,25,2084,2,16139,23539,90.9,4.8,81.0
2026-03-20,ACC012,2,1475,9,0.0061,43.3,13,170,0,323,645,94.9,4.7,85.3
2026-03-20,ACC013,2,1301,2,0.002,54.5,16,443,0,124,2234,95.9,1.8,77.1
2026-03-20,ACC014,46,10829,503,0.0444,69.4,53,4444,2,65594,48694,81.3,10.0,74.4
2026-03-20,ACC015,24,5728,11,0.002,28.1,27,1533,0,1526,21616,93.3,9.2,79.8
2026-03-20,ACC016,12,2294,142,0.0584,64.6,19,615,2,21079,8248,81.0,12.0,66.5
2026-03-20,ACC017,12,814,23,0.0279,40.4,13,246,0,1798,2065,87.5,3.7,87.8
2026-03-20,ACC018,4,1329,59,0.0426,65.7,12,175,3,4187,915,85.8,10.8,86.7
2026-03-20,ACC019,14,2517,153,0.0576,58.6,10,780,5,21634,7638,71.4,17.1,64.3
2026-03-20,ACC020,6,1249,69,0.0525,67.4,15,674,1,4362,4182,76.3,5.7,72.2
2026-03-20,ACC021,53,9890,469,0.0453,37.6,46,2324,2,90759,37997,86.2,13.0,59.6
2026-03-20,ACC022,24,6117,209,0.0331,45.1,23,919,1,21879,8663,90.0,8.3,72.9
2026-03-20,ACC023,47,10112,675,0.0626,78.0,46,2710,2,85424,31578,76.4,13.3,69.7
2026-03-20,ACC024,13,2183,4,0.002,35.2,13,390,2,5050,5927,89.3,6.4,79.2
2026-03-20,ACC025,15,2028,101,0.0478,57.4,20,349,1,12380,4110,86.1,11.4,74.5
2026-03-20,ACC026,19,2497,93,0.0362,55.0,20,735,0,8334,7172,94.4,6.4,70.4
2026-03-20,ACC027,29,5216,154,0.0287,58.4,34,1554,1,18760,16548,83.7,11.6,80.8
2026-03-20,ACC028,50,10686,465,0.0418,55.3,53,2066,1,66617,27937,88.3,7.9,72.4
2026-03-20,ACC029,11,2319,4,0.002,37.3,28,1252,0,586,16742,98.7,1.1,83.7
2026-03-20,ACC030,27,5266,10,0.002,31.2,34,210,0,1732,3657,99,5.2,77.2
2026-03-20,ACC031,9,1424,2,0.002,25.8,10,305,0,112,1265,94.0,4.1,70.7
2026-03-20,ACC032,28,6091,60,0.0098,44.2,29,1181,1,11290,13764,95.7,5.4,81.7
2026-03-20,ACC033,6,852,1,0.002,60.6,28,236,1,485,1572,92.5,8.9,76.9
2026-03-20,ACC034,8,853,33,0.0375,50.1,15,189,0,2206,1381,88.3,4.7,75.0
2026-03-20,ACC035,25,5384,56,0.0103,63.2,23,1660,0,6489,20573,96.7,4.9,61.4
2026-03-20,ACC036,20,2322,132,0.0539,39.5,19,469,5,22657,5432,70.3,17.2,73.2
2026-03-20,ACC037,12,2784,130,0.0446,48.0,17,934,5,23038,10239,69.8,13.6,70.9
2026-03-20,ACC038,7,670,12,0.0176,63.1,20,165,0,1502,2223,92.3,5.7,75.9
2026-03-20,ACC039,29,5860,315,0.051,67.3,26,1770,2,40143,19711,81.2,14.6,70.9
2026-03-20,ACC040,30,5344,71,0.0132,55.2,39,752,3,26791,11611,85.5,7.9,71.1
2026-03-20,ACC041,15,2287,160,0.0655,66.0,13,91,2,25434,1346,73.5,8.9,59.9
2026-03-20,ACC042,12,2534,50,0.0196,69.4,15,562,2,5652,3938,88.1,8.3,82.6
2026-03-20,ACC043,27,4829,10,0.0022,46.4,27,613,0,1490,9213,97.3,2.4,78.2
2026-03-20,ACC044,29,5080,10,0.002,67.5,30,1374,1,4664,14743,93.5,3.0,82.7
2026-03-20,ACC045,53,11331,22,0.002,57.3,41,453,0,2188,4631,92.3,1,77.7
2026-03-21,ACC001,14,2289,71,0.0304,64.9,32,528,2,14229,7804,88.9,12.4,77.3
2026-03-21,ACC002,48,9061,406,0.0429,73.9,49,2892,0,66515,52356,89.3,7.2,75.6
2026-03-21,ACC003,7,878,12,0.0136,45.5,10,312,0,1078,2985,93.2,6.1,82.6
2026-03-21,ACC004,52,9207,18,0.002,34.7,45,2686,0,3023,46692,89.8,4.2,88.9
2026-03-21,ACC005,14,1956,62,0.0311,43.4,15,254,1,8602,3100,85.4,8.0,73.1
2026-03-21,ACC006,15,2338,5,0.0022,47.1,23,292,0,439,2595,92.6,8.1,84.8
2026-03-21,ACC007,46,10982,772,0.0657,78.7,50,3036,0,79380,35352,80.0,9.2,66.3
2026-03-21,ACC008,17,1782,3,0.002,21.5,28,200,0,648,3848,97.4,3.7,84.7
2026-03-21,ACC009,7,966,1,0.002,53.1,13,250,0,124,1700,93.6,5.5,82.0
2026-03-21,ACC010,27,4527,9,0.002,45.2,20,208,0,1227,2985,92.7,3.7,71.3
2026-03-21,ACC011,31,4479,79,0.0174,72.7,36,1771,0,10586,25492,94.7,7.9,65.0
2026-03-21,ACC012,8,1076,25,0.0231,59.4,11,46,0,1221,239,95.8,4.4,66.3
2026-03-21,ACC013,2,1231,2,0.002,62.6,6,435,0,124,2318,92.5,2.7,84.5
2026-03-21,ACC014,42,8632,318,0.0356,50.8,38,3600,2,55728,49486,86.0,9.1,84.2
2026-03-21,ACC015,23,4725,9,0.002,46.0,28,1505,0,1526,25725,99,2.8,74.0
2026-03-21,ACC016,12,2147,97,0.0435,58.4,24,731,2,16751,10474,86.7,11.7,68.5
2026-03-21,ACC017,10,679,22,0.0325,47.1,16,242,0,2094,2435,86.9,6.4,83.3
2026-03-21,ACC018,7,1108,48,0.0422,58.7,12,181,2,3698,1135,82.0,12.1,74.2
2026-03-21,ACC019,15,2063,131,0.0599,77.3,22,608,4,20508,7264,72.3,16.2,64.1
2026-03-21,ACC020,11,1097,62,0.0537,59.1,28,592,3,5480,4182,81.7,10.9,74.4
2026-03-21,ACC021,48,8992,472,0.05,67.8,56,2369,0,76300,42601,83.5,5.5,74.3
2026-03-21,ACC022,26,4335,167,0.0373,64.4,28,545,2,28000,7249,85.7,8.8,76.5
2026-03-21,ACC023,49,8409,509,0.0571,59.9,55,2074,1,71409,29061,81.7,7.2,65.7
2026-03-21,ACC024,16,1813,9,0.005,42.6,23,410,0,1564,7502,97.6,6.9,95.6
2026-03-21,ACC025,7,1721,82,0.046,62.6,16,269,2,13560,3733,80.2,10.5,78.0
2026-03-21,ACC026,18,1599,66,0.0399,36.5,27,523,3,14057,7970,84.4,13.3,63.9
2026-03-21,ACC027,23,4684,235,0.0479,67.1,27,1081,2,32550,12818,76.8,8.5,75.5
2026-03-21,ACC028,52,9226,409,0.0425,65.9,43,1163,0,57967,18215,82.2,8.3,74.2
2026-03-21,ACC029,11,2274,4,0.002,47.6,15,1227,0,586,16732,93.3,5.6,85.5
2026-03-21,ACC030,29,4649,77,0.0163,45.1,29,185,2,26368,3649,89.1,10.6,77.8
2026-03-21,ACC031,9,1125,7,0.0069,49.0,20,214,0,385,1124,95.8,4.9,75.2
2026-03-21,ACC032,27,4590,81,0.0175,66.5,28,1044,1,16470,16147,90.8,9.6,71.3
2026-03-21,ACC033,8,912,1,0.002,32.7,2,253,0,107,1574,99,2.7,86.5
2026-03-21,ACC034,10,886,29,0.032,51.7,22,115,0,1885,809,96.0,6.9,76.4
2026-03-21,ACC035,28,5137,10,0.002,38.5,20,1200,0,1260,15587,98.3,1,79.5
2026-03-21,ACC036,17,1931,127,0.062,55.0,33,326,0,15758,4541,78.1,6.7,57.6
2026-03-21,ACC037,8,2926,170,0.0552,70.3,16,783,3,22013,8167,83.1,14.6,76.9
2026-03-21,ACC038,9,708,23,0.0327,47.3,13,148,2,3990,1887,86.3,6.6,82.2
2026-03-21,ACC039,22,4239,142,0.0326,65.2,30,1460,1,24449,22476,90.6,8.7,77.5
2026-03-21,ACC040,31,4487,97,0.0213,67.5,24,729,0,16595,13405,95.5,5.5,79.9
2026-03-21,ACC041,14,2334,125,0.0511,68.0,16,141,3,23106,2044,76.7,11.2,69.5
2026-03-21,ACC042,8,1911,81,0.0407,73.3,19,448,2,9196,4162,79.6,11.4,79.5
2026-03-21,ACC043,30,3944,7,0.002,62.4,27,562,0,1371,10342,94.2,5.5,76.3
2026-03-21,ACC044,31,4685,9,0.002,24.3,28,967,1,4664,11251,91.4,10.6,92.6
2026-03-21,ACC045,48,9420,18,0.002,44.4,39,376,0,2188,4623,95.4,2.6,76.3
2026-03-22,ACC001,15,2174,137,0.0596,62.3,14,312,1,21316,4856,83.9,11.3,70.5
2026-03-22,ACC002,44,7955,299,0.0363,58.2,40,2168,0,56198,44706,88.2,7.0,82.9
2026-03-22,ACC003,6,1074,29,0.0268,53.4,12,509,1,2688,3981,91.7,5.6,79.2
2026-03-22,ACC004,49,8081,16,0.002,61.3,39,2086,0,3023,41315,95.6,3.5,88.3
2026-03-22,ACC005,13,1735,17,0.01,26.5,17,101,1,3846,1390,94.6,5.7,85.7
2026-03-22,ACC006,13,2220,21,0.0095,48.7,30,200,0,1863,1872,96.4,5.9,76.0
2026-03-22,ACC007,48,8953,598,0.0627,61.5,47,1989,0,75672,28409,84.4,13.8,63.9
2026-03-22,ACC008,15,2254,4,0.002,34.2,14,90,0,648,1369,94.4,5.4,87.3
2026-03-22,ACC009,6,1093,2,0.002,41.6,12,325,0,124,1953,96.6,1.3,82.1
2026-03-22,ACC010,29,4953,9,0.002,68.4,33,279,2,9889,3660,85.5,7.5,81.0
2026-03-22,ACC011,33,3936,39,0.0099,51.8,30,1244,0,6001,20377,93.2,8.2,70.7
2026-03-22,ACC012,7,1246,2,0.002,29.7,19,90,2,851,404,95.2,8.4,75.2
2026-03-22,ACC013,6,1203,2,0.002,45.5,14,380,0,124,2072,99,2.5,81.5
2026-03-22,ACC014,41,7463,475,0.0599,72.5,42,2818,1,74998,44804,78.2,9.9,64.9
2026-03-22,ACC015,27,4266,8,0.002,42.9,29,1117,0,1526,21147,95.5,3.8,79.1
2026-03-22,ACC016,14,2290,147,0.0605,62.1,23,719,1,19631,9659,80.1,12.1,66.4
2026-03-22,ACC017,6,795,45,0.0543,64.5,13,248,1,3958,2131,76.2,10.4,80.4
2026-03-22,ACC018,7,1104,34,0.03,60.8,18,145,1,2431,913,88.7,6.5,89.7
2026-03-22,ACC019,15,2328,120,0.0494,72.6,20,762,0,11500,8068,84.4,6.5,67.0
2026-03-22,ACC020,10,1105,42,0.0373,68.4,26,596,0,2733,4180,88.5,7.7,75.9
2026-03-22,ACC021,46,8629,432,0.0477,67.4,45,2445,3,105242,45817,81.3,9.6,68.5
2026-03-22,ACC022,23,5594,132,0.0231,39.7,32,473,0,12587,4875,94.5,5.8,78.9
2026-03-22,ACC023,51,8347,450,0.0512,57.9,47,2329,4,88366,32877,79.9,14.6,64.5
2026-03-22,ACC024,15,1910,21,0.0113,47.1,28,540,0,3539,9379,92.7,6.6,80.1
2026-03-22,ACC025,12,1782,72,0.0393,48.3,23,476,0,8875,6379,92.7,9.4,79.4
2026-03-22,ACC026,17,2048,80,0.0376,73.2,19,725,0,8661,8626,80.7,8.1,73.3
2026-03-22,ACC027,31,4461,93,0.0206,48.8,34,1578,1,14523,19647,88.3,7.7,82.6
2026-03-22,ACC028,49,8956,396,0.0424,57.8,41,1015,3,86785,16376,87.2,13.0,72.2
2026-03-22,ACC029,10,1984,3,0.002,39.1,23,1071,0,586,16740,91.6,1,98
2026-03-22,ACC030,27,4435,36,0.0082,38.7,36,177,0,7102,3660,92.1,5.5,67.4
2026-03-22,ACC031,9,1106,21,0.0192,37.8,16,227,0,1071,1212,97.4,7.3,74.1
2026-03-22,ACC032,25,5142,56,0.0109,48.3,29,522,1,12055,7207,94.8,3.2,83.7
2026-03-22,ACC033,9,898,1,0.002,41.0,12,209,0,107,1320,93.5,2.7,79.4
2026-03-22,ACC034,10,755,35,0.0453,62.5,12,123,1,3083,1015,82.5,4.3,68.2
2026-03-22,ACC035,27,4460,23,0.0052,35.1,35,1335,0,3260,19973,94.1,1.3,68.9
2026-03-22,ACC036,19,1693,118,0.0652,90.7,30,329,2,20148,5227,84.3,10.9,75.1
2026-03-22,ACC037,11,2139,125,0.0555,88.8,15,707,0,15990,10088,86.8,11.9,73.5
2026-03-22,ACC038,8,800,22,0.0268,42.5,16,208,3,4091,2347,83.5,10.0,77.2
2026-03-22,ACC039,24,3786,226,0.0565,60.9,32,1407,1,39176,24252,80.5,11.7,73.5
2026-03-22,ACC040,34,3429,73,0.0209,29.8,28,286,0,16304,6882,96.6,6.8,77.9
2026-03-22,ACC041,16,2041,142,0.0655,86.3,13,81,3,27689,1343,77.0,7.4,66.2
2026-03-22,ACC042,12,2261,88,0.0377,84.8,18,508,0,6320,3989,83.4,10.3,84.7
2026-03-22,ACC043,28,4831,9,0.002,31.0,29,849,0,1371,12755,94.0,6.8,87.7
2026-03-22,ACC044,24,4195,30,0.0072,69.4,27,1030,0,3694,13384,90.0,6.8,86.2
2026-03-22,ACC045,50,9466,18,0.002,33.8,51,378,0,2188,4625,98.5,7.2,77.8
2026-03-23,ACC001,16,2178,67,0.0301,44.8,17,314,0,9609,4878,96.1,5.4,85.5
2026-03-23,ACC002,40,10164,537,0.0502,63.2,46,2961,2,99699,47788,78.5,8.5,77.8
2026-03-23,ACC003,3,923,19,0.0212,32.3,13,440,0,1682,4005,91.9,3.8,86.9
2026-03-23,ACC004,47,9073,18,0.002,44.3,49,2321,0,3023,40943,94.9,4.9,71.9
2026-03-23,ACC005,14,2278,88,0.0372,57.3,21,368,0,8394,3856,85.8,7.5,89.5
2026-03-23,ACC006,15,2604,80,0.03,41.1,20,399,0,5884,3183,84.8,7.0,88.8
2026-03-23,ACC007,46,9716,534,0.0521,85.2,40,2053,2,79997,27021,81.8,9.3,67.5
2026-03-23,ACC008,17,2378,7,0.0033,39.7,19,216,0,1058,3114,98.6,4.5,79.5
2026-03-23,ACC009,7,1034,2,0.002,39.8,18,303,0,124,1924,95.1,6.2,78.4
2026-03-23,ACC010,29,5860,42,0.0072,18,30,615,0,4402,6818,97.3,4.8,74.3
2026-03-23,ACC011,34,5326,10,0.002,27.6,44,1774,0,1218,21475,94.2,5.1,67.8
2026-03-23,ACC012,8,1097,2,0.002,36.5,16,112,0,106,571,97.1,5.7,85.3
2026-03-23,ACC013,6,1485,2,0.002,53.0,18,520,0,124,2297,99,5.0,87.5
2026-03-23,ACC014,47,9214,504,0.0519,64.7,43,3116,0,58123,40127,89.4,10.9,70.0
2026-03-23,ACC015,26,4598,9,0.002,39.5,41,1226,1,6910,21535,99,4.2,74.4
2026-03-23,ACC016,13,2331,151,0.061,80.6,19,602,2,21835,7945,81.1,9.9,65.9
2026-03-23,ACC017,9,794,42,0.0512,56.4,16,218,0,3301,1876,81.8,12.2,76.3
2026-03-23,ACC018,6,1113,54,0.0468,70.3,19,158,2,3997,987,83.4,10.3,71.7
2026-03-23,ACC019,14,2558,131,0.049,71.5,24,716,0,11405,6899,84.2,7.8,71.5
2026-03-23,ACC020,9,1177,58,0.0474,51.4,22,635,3,5021,4181,75.8,13.2,78.1
2026-03-23,ACC021,47,9528,466,0.0467,77.9,35,2571,2,92863,43633,82.7,13.3,63.4
2026-03-23,ACC022,25,5978,95,0.0158,78.8,23,1162,0,8600,11208,86.5,5.4,63.7
2026-03-23,ACC023,51,10163,557,0.052,70.8,56,2873,1,65715,33309,78.8,9.8,71.2
2026-03-23,ACC024,14,2399,4,0.002,52.5,26,293,0,627,4052,96.2,1,89.0
2026-03-23,ACC025,7,2267,144,0.0599,60.3,22,559,0,13518,5889,87.1,12.1,75.1
2026-03-23,ACC026,17,2211,51,0.0229,39.7,21,792,1,6888,8728,89.4,7.9,68.5
2026-03-23,ACC027,25,5950,203,0.0331,53.5,34,1909,2,24785,17820,85.2,8.2,89.7
2026-03-23,ACC028,50,9592,183,0.0187,37.8,43,1276,0,25575,19222,88.4,3.6,71.5
2026-03-23,ACC029,11,2780,5,0.002,38.3,8,1457,0,586,16252,96.3,4.3,93.4
2026-03-23,ACC030,25,5388,10,0.002,38.2,26,215,0,1732,3659,95.0,5.1,73.2
2026-03-23,ACC031,11,1412,2,0.002,51.6,11,282,0,112,1180,98.0,4.5,65.6
2026-03-23,ACC032,31,5157,59,0.0115,18.2,24,954,0,7680,13133,97.7,4.2,73.0
2026-03-23,ACC033,7,881,1,0.002,64.7,21,222,0,107,1430,99,4.4,78.3
2026-03-23,ACC034,11,813,21,0.0263,58.7,20,75,0,1550,575,90.3,7.5,77.4
2026-03-23,ACC035,24,5339,37,0.007,55.2,31,1973,0,4384,24658,93.7,6.7,85.2
2026-03-23,ACC036,21,2137,153,0.0672,65.6,19,549,5,26024,6909,67.8,15.1,67.1
2026-03-23,ACC037,15,2681,163,0.0574,73.2,19,828,0,16554,9426,80.3,6.6,73.7
2026-03-23,ACC038,13,731,31,0.0418,71.6,21,210,1,4164,2593,79.4,6.8,82.1
2026-03-23,ACC039,25,6006,232,0.0373,52.0,23,1743,3,36048,18938,75.8,13.9,71.3
2026-03-23,ACC040,32,5672,157,0.027,42.0,34,602,4,43037,8757,83.1,15.1,69.0
2026-03-23,ACC041,15,2526,142,0.0533,52.9,23,168,2,21557,2250,79.1,12.9,71.9
2026-03-23,ACC042,10,2179,96,0.0423,57.3,24,541,1,8277,4408,81.8,8.8,73.7
2026-03-23,ACC043,33,5349,10,0.002,47.4,32,1107,0,1371,15020,98.1,2.7,93.1
2026-03-23,ACC044,28,5762,11,0.002,32.9,33,1354,0,1030,12809,96.8,3.3,84.6
2026-03-23,ACC045,54,10275,20,0.002,40.5,46,411,0,2188,4633,92.4,5.3,70.1
2026-03-24,ACC001,10,2075,86,0.0402,57.0,24,360,2,17359,5870,85.0,12.4,80.5
2026-03-24,ACC002,43,9464,499,0.0501,53.7,56,3606,5,132320,62503,73.5,17.9,77.0
2026-03-24,ACC003,5,1132,22,0.0195,54.4,13,529,1,2108,3926,89.4,5.7,82.4
2026-03-24,ACC004,51,10346,20,0.002,33.9,53,3082,1,13693,47678,91.6,1.9,78.3
2026-03-24,ACC005,15,2345,60,0.0251,32.1,22,323,1,7241,3288,92.9,9.6,88.1
2026-03-24,ACC006,17,2164,12,0.0056,35.0,27,205,0,1102,1968,91.3,6.8,84.2
2026-03-24,ACC007,45,11304,804,0.0664,52.0,38,2981,1,88726,33723,79.1,13.1,69.1
2026-03-24,ACC008,15,2183,4,0.002,39.7,19,178,0,648,2795,97.6,2.1,76.7
2026-03-24,ACC009,6,1145,2,0.002,38.5,10,376,0,124,2157,90.4,4.4,80.6
2026-03-24,ACC010,28,5736,105,0.0181,47.6,27,871,0,11122,9865,94.0,4.5,74.2
2026-03-24,ACC011,29,5854,28,0.0048,47.8,29,2056,0,2935,22643,95.0,4.4,82.4
2026-03-24,ACC012,3,1189,2,0.002,20.2,8,210,0,106,988,91.0,1,77.6
2026-03-24,ACC013,6,1210,2,0.002,18,11,468,1,561,2537,93.2,7.2,89.7
2026-03-24,ACC014,45,10222,369,0.0348,67.2,50,3432,2,54874,39838,82.9,10.9,68.4
2026-03-24,ACC015,25,4507,9,0.002,46.9,28,1307,0,1526,23421,99,9.3,82.8
2026-03-24,ACC016,7,2335,125,0.051,75.5,12,723,2,18927,9526,74.7,12.5,64.2
2026-03-24,ACC017,9,695,31,0.0436,75.9,13,231,3,4179,2271,78.7,13.1,75.7
2026-03-24,ACC018,7,1111,47,0.0409,64.1,16,181,0,2684,1132,85.4,6.1,74.0
2026-03-24,ACC019,13,2528,215,0.0787,69.5,21,821,4,24896,8005,67.1,14.9,60.4
2026-03-24,ACC020,9,1323,82,0.0584,57.7,13,603,2,5308,3532,74.8,13.1,67.1
2026-03-24,ACC021,46,9111,445,0.0466,56.6,44,2135,0,71156,37892,81.2,6.7,68.4
2026-03-24,ACC022,25,5264,175,0.0323,56.5,32,737,1,21458,8073,85.1,10.8,75.0
2026-03-24,ACC023,50,7689,531,0.0647,54.7,49,2057,2,87689,31522,77.4,10.7,65.0
2026-03-24,ACC024,17,2085,4,0.002,58.2,25,460,0,627,7319,89.9,1.8,88.0
2026-03-24,ACC025,7,2141,148,0.0649,94.1,8,451,3,19410,5031,71.1,15.3,80.3
2026-03-24,ACC026,17,2297,69,0.0293,71.8,21,711,0,6752,7542,93.3,6.0,76.9
2026-03-24,ACC027,28,5597,346,0.0583,56.2,30,1392,2,37973,13814,77.9,10.5,81.6
2026-03-24,ACC028,49,9454,347,0.0354,47.5,52,886,0,48338,13542,84.6,7.4,71.4
2026-03-24,ACC029,12,2658,5,0.002,32.2,19,1435,0,586,16741,95.8,4.5,82.9
2026-03-24,ACC030,25,5431,17,0.0033,59.4,26,217,2,15055,3664,98.2,4.3,75.1
2026-03-24,ACC031,13,1360,8,0.0063,33.4,11,387,0,353,1681,97.6,5.0,69.6
2026-03-24,ACC032,28,5907,142,0.0235,47.7,32,1023,1,20504,12294,89.3,8.4,74.0
2026-03-24,ACC033,9,919,1,0.002,46.4,13,304,0,107,1877,94.1,1.8,71.1
2026-03-24,ACC034,9,877,23,0.0265,42.8,15,117,2,2387,831,86.2,12.9,69.7
2026-03-24,ACC035,25,4767,30,0.0063,52.0,28,1283,0,3996,17959,97.8,3.1,66.0
2026-03-24,ACC036,21,2069,107,0.0494,46.3,29,444,1,14344,5772,84.9,11.1,60.3
2026-03-24,ACC037,9,2691,134,0.0476,62.5,21,833,0,13709,9448,86.4,9.4,67.1
2026-03-24,ACC038,10,887,34,0.037,55.9,14,271,2,4355,2758,83.7,7.1,85.2
2026-03-24,ACC039,27,5770,229,0.0382,67.0,32,1801,2,32241,20369,81.1,11.0,69.0
2026-03-24,ACC040,31,4848,34,0.0071,58.4,33,789,0,5552,13428,93.7,4.0,84.5
2026-03-24,ACC041,13,2787,133,0.0456,73.3,20,111,0,14561,1348,83.7,5.0,71.7
2026-03-24,ACC042,14,2201,62,0.0276,66.7,13,455,2,7001,3670,89.5,8.8,80.2
2026-03-24,ACC043,33,5716,24,0.0043,39.7,35,1098,0,2972,13942,97.6,1.8,85.2
2026-03-24,ACC044,26,4723,65,0.0136,34.5,27,1036,2,14276,11957,90.2,11.9,92.7
2026-03-24,ACC045,49,10092,20,0.002,34.6,44,403,1,9910,4625,88.6,5.4,84.2
2026-03-25,ACC001,14,2344,108,0.0443,49.4,11,298,2,18677,4301,76.8,8.2,72.4
2026-03-25,ACC002,45,11110,503,0.0433,61.9,50,4256,1,78094,62840,88.2,6.7,65.7
2026-03-25,ACC003,2,1115,15,0.0134,57.1,10,515,0,1061,3880,92.2,1.7,81.0
2026-03-25,ACC004,51,8982,110,0.0122,37.5,51,2770,0,18370,49359,95.1,1.9,68.5
2026-03-25,ACC005,12,2208,65,0.029,51.3,23,328,0,6536,3546,86.2,5.2,87.8
2026-03-25,ACC006,17,2212,11,0.0052,54.5,25,345,0,1026,3240,95.5,6.6,88.4
2026-03-25,ACC007,48,10758,672,0.0588,54.8,57,2980,0,71015,35422,77.0,5.6,64.0
2026-03-25,ACC008,19,2185,4,0.002,38.2,24,168,0,648,2636,88.5,3.4,71.9
